Barbara,Wells,34
David,Owens,69
Shirley,Nutt,18
Adelina,Richards,17
Corey,Hosick,69
Peter,Jacko,57
Helen,Habbyshaw,54
William,Padron,53
George,Garnett,33
Lisa,Turner,57
Rebecca,Lorona,16
Jerome,Ocasio,65
Joshua,Jacobs,64
Lori,Durst,31
Thomas,Ford,10
Jerry,Puckett,41
Helen,Hillard,47
Sasha,Winston,76
John,Merkl,76
Gerald,Gallipeau,37
Nicole,Nickson,11
Raymond,Weaver,78
Delia,Grantham,79
Mattie,Tsuda,23
Brad,Johnson,11
Ana,Larios,80
Lisa,Rivera,23
Bernadine,Richardson,72
Andrew,Bergman,51
John,Mceachern,67
Diane,Roche,21
Mary,Smith,22
Veronica,Antonucci,42
Daniel,Strawn,11
Tracey,Hughes,59
Leslie,Bricker,71
Adam,Ulrich,70
Mary,Gray,80
Tony,Eusebio,78
Luther,Belmont,37
Robert,Autery,32
Meta,Wilson,10
Joseph,Fugate,26
Helen,Carroll,12
Rodolfo,Morales,53
Patricia,Hanson,17
Alan,Tran,47
Shirley,Howe,32
Roy,Sanchez,46
Ronald,Hostetler,10
Donna,Price,77
Scott,Nguyen,18
Kizzy,Pruitt,80
Kevin,Sanchez,72
Hazel,Pace,59
Bud,Graham,23
Marie,Drennen,10
Robert,Garrison,27
Cheryl,Bell,51
Virginia,Lewis,15
James,Stacy,51
Joe,Miner,42
Christian,Cardenas,27
David,Negrete,29
Alberto,Thompson,35
Kelly,Woodworth,74
Melissa,Stevens,27
Stacy,Sebastian,43
Vanessa,Holzer,25
Karen,Psuik,16
Matthew,Sharp,68
Lan,Wood,68
Terry,Sanchez,30
Jessie,Goldberg,80
Arthur,Sayre,51
Herman,Hartford,28
Beverley,Lim,36
Daniele,Foust,28
Elba,Martinez,53
Jessica,Hightower,60
Sharon,Robinson,56
George,Jackson,59
Joe,Evans,74
Erik,Wilson,18
Diane,Garcia,74
Neal,Yates,11
Mark,Estrada,61
Maria,Kelemen,16
Mary,Castellanos,80
David,Bise,26
Fred,Steele,43
Robert,Sutton,74
Dan,Young,37
Teodoro,Robbins,75
Jana,Davis,64
Linda,Lane,78
Jeremy,Ellis,72
Mario,Hall,78
Donald,Rayl,77
Sharon,Owens,48
Dorothy,Williamson,68
Megan,Cox,36
Stephanie,Lott,71
Michael,More,34
James,Rose,27
Thomas,Taylor,35
Candace,Navarrete,10
Carolyn,Cannon,67
Marie,Tolbert,22
Pauline,Reel,34
Terry,Fields,52
Ted,Pineda,47
Mabel,Morris,80
Christopher,Whitney,13
Lindsey,Byrd,21
Lewis,Swink,38
Robert,Purdy,39
Thomas,Boblitt,57
Wendy,Hargenrader,26
Jerald,Berry,43
Isaac,Bristol,77
Jeremy,Fisher,69
Brenda,Lund,59
Charlotte,Spink,46
Jacqueline,Upchurch,48
Mack,Chambers,21
Weldon,Brown,72
Renee,Frey,45
Ruby,Stewart,59
Ruth,Gillette,38
Carol,Mcghee,18
Doris,Jablonski,54
Brian,Davis,29
Conrad,Wright,70
John,Kirkpatrick,45
Natalie,Holliday,19
Omar,Weldon,12
Margaret,Sanders,52
Ernesto,Leonard,40
Charlene,Mitchel,60
John,Thomas,41
Beverly,Schafer,79
David,Estes,11
Gertrude,Pfundt,30
Kristine,Yuan,63
Kyle,Whittington,30
Carrie,Atkins,71
Dale,Brown,63
William,Palmer,31
Lucille,Holt,66
Danny,Fowler,41
Brenda,Thigpen,15
Irene,Mcculler,60
Jose,Scott,42
Lashay,Blackwell,18
Florence,Stanesic,54
Alan,Hill,28
Helen,Francis,75
Andrew,Daly,29
Michael,Lee,15
Marcos,Yashinski,56
Gail,Hansen,72
Maribel,Arroyo,25
Jeffrey,Nasers,65
Justin,Stumpf,35
Dan,Cline,36
Deborah,Hammes,72
Olivia,Etter,29
Judith,Johnson,60
Theodore,Aguilar,39
Mary,Wheaton,24
Scott,Coleman,30
William,Colantro,29
Samuel,Shiner,28
Janelle,Evans,51
Frankie,Newell,46
Roy,Lee,66
Angie,Goodman,48
William,Branch,27
Latasha,Cardinal,32
Tammy,Darrell,68
Magda,Tolliver,20
Marcia,Feyh,67
Jeffrey,Brown,33
Jeanetta,White,52
Linda,Dean,43
Johnathon,Bishop,74
Glenn,Palazzi,36
Wendell,Mcgrew,76
Dorothy,Jackson,80
Kelly,Anderson,54
Mary,Alfieri,29
Alfredo,Ford,29
Leonore,Huff,45
Charles,Rhoads,79
Amanda,Stone,61
William,Murgia,15
Mona,Steel,13
Denise,Cernota,42
Helen,Farr,49
Charles,Prinz,65
Helen,Kline,39
Justine,Heisserer,29
Faye,Kim,48
Mitchell,Roos,44
Glenn,Magnanti,14
Sandy,Garcia,22
Susan,Manuel,29
Martin,Larsen,13
Benny,Morris,13
David,Bentley,76
Brian,Schurz,59
