William,Moss,55
Sarah,Harris,75
Janae,Offield,68
Norman,Johnson,73
Robin,Beatty,20
Randell,Eakins,57
Gilda,Lopez,33
Elizabeth,Caretto,22
Burt,Jones,67
Jennifer,Quigley,46
Richard,Mehta,67
Sharon,Price,34
John,Lafromboise,37
Tommy,Lutz,74
Wilhelmina,Foreman,71
Jesus,Walker,23
Abraham,Saunders,61
Marcus,Hardin,57
Edward,Mann,52
Jimmy,Cohen,24
Douglas,Brantly,57
Daniel,Ingram,14
Mark,Lee,50
Luis,Sager,46
John,Inabinet,69
Mercedes,Vanmeter,60
Dwight,Odonoghue,72
David,Arnold,77
William,Sweet,28
Debora,Demers,26
Kristen,Stark,49
Alvin,Hamill,63
Sergio,Killough,12
Anthony,Hunt,69
Catherine,Hines,33
Marisol,Newsom,39
Ophelia,Lemons,80
Leticia,Snowden,15
Wayne,Smith,15
Edmund,Cruz,60
Linda,Hightower,18
Jose,Davis,30
Timothy,Mullins,12
Timothy,Davis,26
Eugenia,Walker,71
Donald,Navarro,41
Mary,Tidwell,11
Jose,Davis,64
Larry,Dixon,56
Victor,Gray,60
Linda,Oehler,73
Helen,Headley,56
James,Reeves,34
Donald,Miles,74
Cynthia,Benjamin,36
Brian,Biondo,40
Adam,Blow,54
Linda,Truman,69
Katrina,Ford,50
Sulema,Crawford,24
Michael,Luckey,10
Kris,Tyler,75
Daniel,Thompson,19
James,Delacruz,78
Raven,Hohman,64
Brad,Greenlief,74
Laurie,Kunkel,34
Antonia,Tyson,73
Jessica,Hatcher,39
Francis,Broyles,48
Lorene,Miller,32
Eloise,Wright,62
Justin,Morgan,45
Don,Lelacheur,77
Barbara,Johnson,68
Jack,Lopez,39
Kenneth,Kime,36
Megan,Terrano,58
Jason,Spenser,40
Maxine,Rankin,10
Lester,Pennington,79
Teresa,Buser,28
Ma,Cooper,49
Diana,Wright,36
Bryan,Hartis,30
Gail,Drake,33
Maggie,Pate,72
Rose,Smith,65
Dora,Gibler,35
Sharon,Hildreth,63
Barry,Browen,36
Nicholas,Bryant,52
Helen,Rivera,65
